Mine Name,Company Name,State,District,Coalfield,Area,Type,Production,Mine_Type,Peer_Mean,Peer_Std,Peer_Count,Peer_Production_ZScore,Peer_Production_Anomaly,Peer_Operational_Risk,Peer_Production_Category,Peer_Production_Direction
Saoner Mine - II,WCL,Maharashtra,NAGPUR,Kamptee/Silewara,Nagpur,UG,0.179,Underground,0.2080848484848485,0.3309294635266063,165,-0.08788836199382451,0,2.1972090498456125,Normal,Lower than peer average
Saoner Mine - III,WCL,Maharashtra,NAGPUR,Kamptee/Silewara,Nagpur,UG,0.14,Underground,0.2080848484848485,0.3309294635266063,165,-0.20573824935166152,0,5.143456233791538,Normal,Lower than peer average
Saoner Mine-I,WCL,Maharashtra,NAGPUR,Kamptee/Silewara,Nagpur,UG,0.186,Underground,0.2080848484848485,0.3309294635266063,165,-0.06673581810908451,0,1.6683954527271128,Normal,Lower than peer average
Saraipali,SECL,Chhattisgarh,KORBA,Central India,Korba,UG,1.68,Underground,0.2080848484848485,0.3309294635266063,165,4.447821405291135,1,100.0,Highly Unusual,Higher than peer average
Sarisatolli Coal Mine,CESC,West Bengal,PASCHIM BARDHAMAN,Raniganj,Sarisatolli,OC,1.293,Opencast,4.168157205240175,7.919370943015163,229,-0.3630537356980413,0,9.076343392451031,Normal,Lower than peer average
Sarni Mine,WCL,Madhya Pradesh,BETUL,Pathakhera,Pathakhera,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Sarubera,CCL,Jharkhand,RAMGARH,W.Bokaro,Kuju,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Sasti Expn. OCM,WCL,Maharashtra,CHANDRAPUR,Wardha,Ballarpur,OC,1.889,Opencast,4.168157205240175,7.919370943015163,229,-0.2877952329345524,0,7.1948808233638095,Normal,Lower than peer average
Satgram Incline,ECL,West Bengal,Bardhaman,Raniganj,Satgram,UG,0.032,Underground,0.2080848484848485,0.3309294635266063,165,-0.5320917835733642,0,13.302294589334105,Normal,Lower than peer average
Satgram Project,ECL,West Bengal,Bardhaman,Raniganj,Satgram,UG,0.03,Underground,0.2080848484848485,0.3309294635266063,165,-0.5381353675404328,0,13.45338418851082,Normal,Lower than peer average
Saunda (Ncdc),CCL,Jharkhand,RAMGARH,S.K.Coalfields,Barka-Sayal,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Sayal `D',CCL,Jharkhand,RAMGARH,S.K.Coalfields,Barka-Sayal,OC,1.009,Opencast,4.168157205240175,7.919370943015163,229,-0.39891516990077763,0,9.97287924751944,Normal,Lower than peer average
SD OC Mine,CCL,Jharkhand,BOKARO,E. Bokaro,Dhori Area,OC,1.581,Opencast,4.168157205240175,7.919370943015163,229,-0.3266872108727312,0,8.16718027181828,Normal,Lower than peer average
Sendra Bansjora,BCCL,Jharkhand,DHANBAD,Jharia,Sijua,OC,0.601,Opencast,4.168157205240175,7.919370943015163,229,-0.4504344134033002,0,11.260860335082505,Normal,Lower than peer average
Shampur B,ECL,Jharkhand,DHANBAD,Mugma/Salanpur,Mugma,UG,0.049,Underground,0.2080848484848485,0.3309294635266063,165,-0.4807213198532813,0,12.018032996332034,Normal,Lower than peer average
Shanthi Khani,SCCL,Telangana,MANCHERIAL,Godavari Valley,Mandamari,UG,0.09,Underground,0.2080848484848485,0.3309294635266063,165,-0.35682784852837574,0,8.920696213209393,Normal,Lower than peer average
Sharda Highwall,SECL,Madhya Pradesh,SHAHDOL,Central India,Sohagpur,UG,0.711,Underground,0.2080848484848485,0.3309294635266063,165,1.5197049732464143,0,37.99262433116036,Normal,Higher than peer average
Sharda UG,WCL,Madhya Pradesh,CHHINDWARA,Pench & Kanhan,Kanhan,UG,0.035,Underground,0.2080848484848485,0.3309294635266063,165,-0.5230264076227613,0,13.075660190569034,Normal,Lower than peer average
Shivani,SECL,Chhattisgarh,SURGUJA,Central India,Bhatgaon,UG,0.233,Underground,0.2080848484848485,0.3309294635266063,165,0.07528840511702686,0,1.8822101279256716,Normal,Higher than peer average
Shyam Sundarpur Colliery,ECL,West Bengal,Bardhaman,Raniganj,Bankola,UG,0.72,Underground,0.2080848484848485,0.3309294635266063,165,1.5469011010982228,0,38.67252752745557,Normal,Higher than peer average
Sial Ghogri Coal Mine,RCCPL,Madhya Pradesh,CHHINDWARA,Pench- Kanhan,Sial Ghogri,UG,0.329,Underground,0.2080848484848485,0.3309294635266063,165,0.3653804355363181,0,9.134510888407952,Normal,Higher than peer average
Siarmal OCP,MCL,Odisha,SUNDARGARH,IB Valley,Mahalaxmi,OC,7.244,Opencast,4.168157205240175,7.919370943015163,229,0.38839483803605634,0,9.709870950901408,Normal,Higher than peer average
Siduli Colliery,ECL,West Bengal,Bardhaman,Raniganj,Kenda,Mixed,0.051,Mixed,0.6418571428571429,1.2806088009610512,14,-0.46138769498829435,0,11.534692374707358,Normal,Lower than peer average
Sijua Colliery,TSL,Jharkhand,DHANBAD,Jharia,Sijua,UG,0.246,Underground,0.2080848484848485,0.3309294635266063,165,0.1145717009029725,0,2.8642925225743125,Normal,Higher than peer average
Sikni OC Mine,JSMDCL,Jharkhand,LATEHAR,Auranga,Sikni,OC,0.336,Opencast,4.168157205240175,7.919370943015163,229,-0.4838966671488112,0,12.097416678720279,Normal,Lower than peer average
Silewara Colliery,WCL,Maharashtra,NAGPUR,Kamptee/Silewara,Nagpur,UG,0.069,Underground,0.2080848484848485,0.3309294635266063,165,-0.42028548018259565,0,10.50713700456489,Normal,Lower than peer average
Singhali Colliery,SECL,Chhattisgarh,KORBA,Central India,Korba,UG,0.13,Underground,0.2080848484848485,0.3309294635266063,165,-0.23595616918700438,0,5.898904229675109,Normal,Lower than peer average
Singori OC,WCL,Maharashtra,NAGPUR,Kamptee/Silewara,Nagpur,OC,1.2,Opencast,4.168157205240175,7.919370943015163,229,-0.37479709267288097,0,9.369927316822025,Normal,Lower than peer average
Sirka,CCL,Jharkhand,RAMGARH,S.K.Coalfields,Argada,OC,0.116,Opencast,4.168157205240175,7.919370943015163,229,-0.5116766513903676,0,12.79191628475919,Normal,Lower than peer average
Sonepur Bazari Project OCM,ECL,West Bengal,Bardhaman,Raniganj,Sonepur-Bazari,OC,12.374,Opencast,4.168157205240175,7.919370943015163,229,1.0361735614868917,0,25.904339037172292,Normal,Higher than peer average
South Samla,ECL,West Bengal,Bardhaman,Raniganj,Pandaveswar,UG,0.033,Underground,0.2080848484848485,0.3309294635266063,165,-0.5290699915898299,0,13.226749789745748,Normal,Lower than peer average
Srirampur OC,SCCL,Telangana,MANCHERIAL,Godavari Valley,Srirampur,OC,3.173,Opencast,4.168157205240175,7.919370943015163,229,-0.12566114308837845,0,3.141528577209461,Normal,Lower than peer average
"Srirampur-1, Incline",SCCL,Telangana,MANCHERIAL,Godavari Valley,Srirampur,UG,0.114,Underground,0.2080848484848485,0.3309294635266063,165,-0.2843048409235529,0,7.107621023088822,Normal,Lower than peer average
Srirampur-3 & 3A Incline,SCCL,Telangana,MANCHERIAL,Godavari Valley,Srirampur,UG,0.23,Underground,0.2080848484848485,0.3309294635266063,165,0.066223029166424,0,1.6555757291606001,Normal,Higher than peer average
Suliyari,APMDCL,Madhya Pradesh,SINGRAULI,Singrauli,Suliyari,OC,5.0,Opencast,4.168157205240175,7.919370943015163,229,0.1050389987721822,0,2.625974969304555,Normal,Higher than peer average
Tadicherla 1 OCM,TGGENCO,Telangana,JAYASHANKAR BHUPALPALLY,Godavari Valley,Tadicherla 1,OC,2.5,Opencast,4.168157205240175,7.919370943015163,229,-0.21064264033641203,0,5.2660660084103,Normal,Lower than peer average
Takli Jena Bellora,AIPL,Maharashtra,CHANDRAPUR,Wardha,Wardha,OC,0.085,Opencast,4.168157205240175,7.919370943015163,229,-0.515591103715314,0,12.88977759288285,Normal,Lower than peer average
Talabira II & III,NLCIL,Odisha,SAMBALPUR,IB Valley,Neyvelli Lignite Field,OC,12.641,Opencast,4.168157205240175,7.919370943015163,229,1.0698883605436895,0,26.747209013592236,Normal,Higher than peer average
Talaipalli Coal Mine,NTPC,Chhattisgarh,RAIGARH,Mand-Raigarh,Talaipalli,OC,7.543,Opencast,4.168157205240175,7.919370943015163,229,0.42615036207344426,0,10.653759051836106,Normal,Higher than peer average
Tandsi,WCL,Madhya Pradesh,CHHINDWARA,Pench & Kanhan,Kanhan,UG,0.036,Underground,0.2080848484848485,0.3309294635266063,165,-0.5200046156392271,0,13.000115390980676,Normal,Lower than peer average
Tapin North,CCL,Jharkhand,RAMGARH,W.Bokaro,Hazaribagh,OC,2.216,Opencast,4.168157205240175,7.919370943015163,229,-0.2465040745391483,0,6.162601863478708,Normal,Lower than peer average
Tapin South,CCL,Jharkhand,HAZARIBAGH,W.Bokaro,Hazaribagh,OC,1.43,Opencast,4.168157205240175,7.919370943015163,229,-0.3457543818748904,0,8.64385954687226,Normal,Lower than peer average
Tara(E&W),WBPDCL,West Bengal,BIRBHUM,Raniganj,Gangaramchak,OC,0.109,Opencast,4.168157205240175,7.919370943015163,229,-0.5125605599798715,0,12.814013999496787,Normal,Lower than peer average
Tarmi,CCL,Jharkhand,BOKARO,E. Bokaro,Dhori Area,OC,0.283,Opencast,4.168157205240175,7.919370943015163,229,-0.4905891178979134,0,12.264727947447835,Normal,Lower than peer average
Tasra Colliery,SAIL,Jharkhand,DHANBAD,Jharia,Tasra,OC,0.333,Opencast,4.168157205240175,7.919370943015163,229,-0.4842754851157415,0,12.106887127893536,Normal,Lower than peer average
Tawa Mine,WCL,Madhya Pradesh,BETUL,Pathakhera,Pathakhera,UG,0.283,Underground,0.2080848484848485,0.3309294635266063,165,0.22637800429374094,0,5.659450107343524,Normal,Higher than peer average
Tawa-II,WCL,Madhya Pradesh,BETUL,Pathakhera,Pathakhera,UG,0.415,Underground,0.2080848484848485,0.3309294635266063,165,0.6252545461202664,0,15.63136365300666,Normal,Higher than peer average
Tetaria Khar,CCL,Jharkhand,LATEHAR,N.K.Coalfields,Rajhara,OC,1.032,Opencast,4.168157205240175,7.919370943015163,229,-0.3960108988209785,0,9.900272470524463,Normal,Lower than peer average
Tetulmari,BCCL,Jharkhand,DHANBAD,Jharia,Sijua,OC,0.318,Opencast,4.168157205240175,7.919370943015163,229,-0.48616957495039304,0,12.154239373759825,Normal,Lower than peer average
Tikak Colliery,NEC,Assam,TINSUKIA,Makum,Margherita,OC,0.2,Opencast,4.168157205240175,7.919370943015163,229,-0.5010697483163187,0,12.526743707907967,Normal,Lower than peer average
Tilaboni Colliery,ECL,West Bengal,Bardhaman,Raniganj,Bankola,UG,0.122,Underground,0.2080848484848485,0.3309294635266063,165,-0.2601305050552787,0,6.503262626381967,Normal,Lower than peer average
Topa Marginal Scheme,CCL,Jharkhand,RAMGARH,W.Bokaro,Kuju,OC,0.823,Opencast,4.168157205240175,7.919370943015163,229,-0.422401883850457,0,10.560047096261425,Normal,Lower than peer average
Trans Damodar Coal Mine,DPL,West Bengal,PASCHIM BARDHAMAN,Raniganj,Kasta,OC,1.0,Opencast,4.168157205240175,7.919370943015163,229,-0.40005162380156856,0,10.001290595039213,Normal,Lower than peer average
Ukni OC,WCL,Maharashtra,YAVATMAL,Wardha Valley,Wani North,OC,1.839,Opencast,4.168157205240175,7.919370943015163,229,-0.29410886571672434,0,7.352721642918109,Normal,Lower than peer average
Umaria,SECL,Madhya Pradesh,UMARIA,Central India,Johilla,UG,0.117,Underground,0.2080848484848485,0.3309294635266063,165,-0.27523946497295004,0,6.880986624323751,Normal,Lower than peer average
Umrer OC Mine,WCL,Maharashtra,NAGPUR,Umrer,Umrer,OC,3.11,Opencast,4.168157205240175,7.919370943015163,229,-0.13361632039391505,0,3.3404080098478763,Normal,Lower than peer average
Urdhan,WCL,Madhya Pradesh,CHHINDWARA,Pench & Kanhan,Pench,OC,0.7,Opencast,4.168157205240175,7.919370943015163,229,-0.4379334204945998,0,10.948335512364995,Normal,Lower than peer average
Urimari,CCL,Jharkhand,HAZARIBAGH,S.K.Coalfields,Barka-Sayal,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Urimari,CCL,Jharkhand,HAZARIBAGH,S.K.Coalfields,Barka-Sayal,OC,0.791,Opencast,4.168157205240175,7.919370943015163,229,-0.426442608831047,0,10.661065220776175,Normal,Lower than peer average
Utkal C Coal Mine,JSPL,Odisha,Angul,Talchar,Angul,OC,1.027,Opencast,4.168157205240175,7.919370943015163,229,-0.39664226209919573,0,9.916056552479894,Normal,Lower than peer average
Utkal D,NALCO,Odisha,Angul,Talchar,Utkal D,OC,2.0,Opencast,4.168157205240175,7.919370943015163,229,-0.27377896815813085,0,6.844474203953271,Normal,Lower than peer average
Vakilpalli,SCCL,Telangana,PEDDAPALLI,Godavari Valley,Ramagundam-II,UG,0.35,Underground,0.2080848484848485,0.3309294635266063,165,0.42883806719053796,0,10.720951679763449,Normal,Higher than peer average
Vijay West,SECL,Chhattisgarh,KORBA,Central India,Chirimiri,UG,0.5,Underground,0.2080848484848485,0.3309294635266063,165,0.8821068647206805,0,22.052671618017012,Normal,Higher than peer average
Vindhya,SECL,Madhya Pradesh,UMARIA,Central India,Johilla,UG,0.465,Underground,0.2080848484848485,0.3309294635266063,165,0.7763441452969808,0,19.40860363242452,Normal,Higher than peer average
Vishnupuri-II,WCL,Madhya Pradesh,CHHINDWARA,Pench & Kanhan,Pench,UG,0.085,Underground,0.2080848484848485,0.3309294635266063,165,-0.37193680844604715,0,9.298420211151178,Normal,Lower than peer average
West Bokaro OC (Quarry-E & SE),TSL,Jharkhand,HAZARIBAGH,West Bokaro,West Bokaro,OC,5.081,Opencast,4.168157205240175,7.919370943015163,229,0.1152670838793007,0,2.8816770969825174,Normal,Higher than peer average
West Bokaro OC Quarry-AB,TSL,Jharkhand,HAZARIBAGH,West Bokaro,West Bokaro,OC,0.328,Opencast,4.168157205240175,7.919370943015163,229,-0.4849068483939587,0,12.122671209848967,Normal,Lower than peer average
West Jhagrakhand,SECL,Chhattisgarh,KOREA,Central India,Hasdeo,UG,0.082,Underground,0.2080848484848485,0.3309294635266063,165,-0.38100218439665,0,9.52505460991625,Normal,Lower than peer average
